stock_id,100plus_curr,400plus_curr,1000plus_curr,100plus_prev,400plus_prev,1000plus_prev,diff_100plus,diff_400plus,diff_1000plus,股票名稱
00787B,49.475144463532715,40.2997579259722,15.617679212868968,48.765227237232544,39.6523114165235,15.617679212868968,0.7099172263001705,0.6474465094486987,0.0,元大10年IG醫療債
2636,51.195547114775366,40.9019585613532,34.61810369680368,50.48774130376494,40.693265699925185,34.792954472594715,0.7078058110104237,0.20869286142801258,-0.17485077579103603,台驊投控
6776,73.66510000990375,67.57521038926778,61.3590244223092,72.96336386099235,67.4889483599459,61.3590244223092,0.701736148911408,0.08626202932188676,0.0,展碁國際
5871,75.82911077491346,68.36545373298677,62.26452361833336,75.12945610937201,67.5103969922223,61.816932857241916,0.6996546655414448,0.8550567407644678,0.44759076109144047,中租-KY
00981D,71.66216148223695,47.45366785653578,35.16529678735339,70.97141390447051,45.98987251402345,33.35337956824749,0.6907475777664445,1.4637953425123271,1.8119172191059008,主動中信非投等債
3339,42.48014445314061,29.328983915767715,17.598112014277064,41.79979810209965,30.046474072493968,17.356255154480436,0.68034635104096,-0.717490156726253,0.24185685979662708,泰谷
4721,42.298142871530246,34.69664807055966,28.042335571039743,41.61937758660568,34.39964983472182,28.042335571039743,0.678765284924566,0.29699823583784024,0.0,美琪瑪
00795B,69.5852089630708,55.9005065007806,51.9849005611369,68.90858058856296,54.93540710900962,50.81115619484867,0.6766283745078425,0.965099391770984,1.1737443662882256,中信美國公債20年
3349,75.08516517577144,46.592101502425095,27.616485522723217,74.43661012516853,46.75055036016945,27.84656194629721,0.6485550506029085,-0.1584488577443537,-0.23007642357399405,寶德
6548,91.46544800664348,89.09797470647779,86.19102045557294,90.8174475075192,88.11158205033811,85.82354568244355,0.6480004991242794,0.986392656139671,0.3674747731293877,長科*
2462,66.34915521346554,56.26352053920244,50.794490244692426,65.70223983659008,56.12489221536736,50.12882094856419,0.6469153768754552,0.1386283238350785,0.665669296128236,良得電
00741B,56.97895132622368,45.809406617445994,45.809406617445994,56.33206863549357,45.18047579983593,45.18047579983593,0.6468826907301093,0.6289308176100619,0.6289308176100619,富邦全球非投等債
2492,76.8064848018169,72.85862545944364,69.62208249006223,76.16416218526325,72.39214962876684,68.40086552816976,0.642322616553642,0.4664758306767993,1.2212169618924662,華新科
5530,88.29959062564026,82.69166201131026,79.61569961359103,87.6608353460112,82.29465826682998,79.03206304600855,0.6387552796290663,0.39700374448027276,0.5836365675824879,龍巖
00857B,64.54957495977968,52.537466255828534,47.82192365636845,63.91205007771384,51.668143627464346,47.13061704114744,0.6375248820658328,0.8693226283641877,0.6913066152210092,永豐20年美公債
4102,64.59861663825617,45.8803099856672,33.08039424599035,63.96590902466907,45.92278942261076,33.18895280706833,0.6327076135871081,-0.042479436943558824,-0.10855856107798445,永日
3390,47.735140270803385,29.149250471377925,19.51173141939259,47.1026908107597,29.581623437962847,19.51173141939259,0.6324494600436878,-0.4323729665849214,0.0,旭軟
2498,49.574411602687114,40.72519277524286,35.44268932670153,48.94235160060254,40.179528319640895,34.62441702774322,0.6320600020845717,0.5456644556019654,0.8182722989583127,宏達電
5210,61.25830925656922,41.74158929264808,34.5559485125535,60.62949085056193,42.32082130133987,34.5559485125535,0.6288184060072908,-0.5792320086917897,0.0,寶碩
4532,77.8067229014116,69.78984162714642,64.42629898309461,77.17884883908884,69.24582371854335,63.63865874163375,0.6278740623227606,0.5440179086030668,0.7876402414608634,瑞智
6616,73.65345740782023,61.736901698108596,53.85169480095718,73.02717622598921,61.262825488571615,53.85169480095718,0.6262811818310183,0.4740762095369817,0.0,特昇-KY
6768,87.33263786056169,82.75974088136039,78.99735066424253,86.71533426804572,82.74140159811341,78.62252881893971,0.6173035925159667,0.018339283246973537,0.3748218453028187,志強-KY
3308,67.25062000000001,61.628861666666666,58.86284666666667,66.63512,61.628861666666666,58.86284666666667,0.6155000000000115,0.0,0.0,聯德
